A,B,C,D,VOLUME,AREA,AREA_FORMULA,VOL_FORMULA,ECLODIU
61.14,45.54,31.44,29.70,54.23,7912.44,8046.46,54.02,0
61.15,45.10,31.85,29.29,53.38,7804.97,7951.13,53.22,1
63.69,45.33,32.99,30.70,56.26,8203.39,8257.17,55.36,1
60.44,45.08,33.51,26.93,53.37,7808.45,7881.98,52.72,1
58.96,44.77,30.00,28.97,50.01,7337.95,7662.62,51.19,1
58.37,46.26,32.32,26.06,53.45,7760.59,7928.18,53.40,1
62.19,47.24,32.72,29.46,57.40,8292.68,8531.56,57.95,1
61.69,45.08,31.49,30.20,53.40,7826.40,8001.20,53.55,1
62.93,45.68,31.94,30.99,55.13,8042.95,8257.31,55.50,0
59.06,47.20,31.32,27.74,55.63,8048.41,8199.05,55.58,1
57.76,44.65,29.74,28.02,50.01,7350.89,7520.86,50.21,1
62.19,49.10,31.22,30.97,61.10,8723.05,8952.21,61.60,1
61.17,45.83,32.47,28.70,53.86,7866.73,8114.71,54.57,1
59.31,45.95,29.77,29.54,53.06,7748.14,7951.50,53.51,0
58.23,43.42,30.87,27.36,48.29,6840.56,7310.60,48.45,1
58.18,46.22,29.39,28.80,53.31,7757.50,7895.87,53.20,1
62.33,48.27,31.42,30.91,59.06,8475.15,8775.46,60.04,1
63.94,48.53,32.37,31.57,60.92,8706.47,9007.85,61.81,1
60.69,45.33,30.97,29.72,54.34,7919.49,7955.74,53.34,0
62.03,45.71,31.65,30.38,55.50,8033.14,8173.23,54.94,1
57.81,45.95,29.29,28.52,52.37,7643.60,7801.07,52.47,1
60.76,44.88,31.27,29.49,52.62,7721.79,7863.88,52.56,1
62.46,44.58,32.47,29.99,52.77,7762.93,7968.91,53.15,0
58.63,45.88,30.37,28.26,52.83,7701.78,7869.24,52.92,1
59.87,43.51,31.70,28.16,49.35,7286.71,7484.63,49.60,0
60.62,46.67,30.95,29.67,55.81,8094.60,8242.14,55.74,1
59.60,44.52,29.92,29.68,51.03,7491.49,7673.55,51.18,1
60.17,45.58,32.99,27.18,53.74,7834.46,7962.10,53.43,1
61.31,46.50,31.67,29.64,55.50,8037.87,8274.31,55.90,1
56.40,45.51,29.75,26.66,50.68,7407.92,7568.29,50.75,0
57.36,44.75,29.10,28.26,49.69,7314.64,7502.10,50.11,1
58.29,45.18,31.02,27.27,51.21,7506.36,7684.95,51.45,1
59.78,44.65,30.02,29.77,51.24,7535.34,7718.85,51.53,0
57.93,45.04,30.10,27.83,50.39,7405.80,7620.60,50.99,1
60.17,47.60,31.99,28.18,56.29,8137.87,8403.02,57.15,1
59.86,48.34,31.04,28.82,58.59,8394.22,8533.30,58.31,0
61.69,46.17,33.13,28.55,55.66,8101.67,8243.17,55.56,1
58.01,44.80,30.50,27.52,50.28,7402.39,7577.41,50.62,1
59.76,43.63,30.02,29.74,50.57,7456.59,7498.60,49.74,1
58.67,43.70,30.24,28.43,49.21,7269.93,7408.79,49.18,1
57.63,45.06,29.93,27.70,50.55,7414.27,7594.60,50.81,0
59.93,45.63,30.76,29.17,53.70,7849.09,7943.76,53.35,0
64.99,46.92,33.09,31.90,59.73,8624.43,8746.91,59.34,1
56.07,41.80,29.54,26.53,44.51,6638.52,6775.24,44.57,1
58.88,43.72,31.06,27.82,49.24,7278.53,7434.38,49.35,1
57.54,42.15,30.77,26.77,46.04,6854.15,6983.91,45.98,1
60.67,47.64,30.58,30.10,57.77,8305.15,8462.55,57.60,0
63.27,45.96,32.38,30.89,56.51,8221.84,8355.36,56.27,1
63.55,44.62,32.14,31.41,54.02,7922.58,8084.42,53.93,0
62.02,46.42,32.29,29.73,56.27,8137.34,8328.70,56.25,1
63.56,43.90,33.29,30.27,52.63,7778.68,7927.57,52.61,1
57.67,45.33,29.70,27.97,51.14,7479.19,7655.34,51.30,0
60.96,44.85,31.47,29.49,52.58,7716.64,7879.35,52.66,1
59.91,45.47,33.01,26.90,53.35,7781.84,7912.66,53.06,1
58.68,45.26,29.85,28.83,51.77,7589.28,7740.21,51.86,1
61.96,45.60,35.01,26.95,54.81,7994.19,8150.35,54.69,1
60.17,45.31,30.22,29.95,52.95,7742.70,7899.26,52.95,1
60.67,44.31,31.20,29.47,52.00,7641.26,7733.42,51.50,1
60.90,45.81,31.22,29.68,54.48,7936.79,8081.82,54.35,1
61.19,46.59,31.11,30.09,55.83,8093.84,8282.71,56.00,1
58.83,46.71,29.59,29.24,54.43,7907.09,8067.49,54.53,0
60.74,43.41,31.65,29.09,50.92,7533.02,7548.94,49.99,1
61.19,44.33,31.22,29.97,51.93,7628.73,7788.61,51.87,1
55.74,45.95,28.48,27.26,50.84,7438.72,7593.77,51.04,1
60.24,44.63,30.99,29.24,51.60,7579.74,7758.37,51.78,0
58.47,48.56,29.50,28.97,57.68,8246.98,8434.61,57.65,1
60.26,45.40,33.51,26.75,53.02,7757.11,7933.13,53.17,1
62.09,47.01,31.17,30.92,57.45,8279.75,8468.28,57.43,1
59.27,45.21,30.38,28.89,52.02,7560.57,7788.07,52.17,1
60.67,45.83,30.72,29.95,53.85,7854.30,8062.56,54.23,0
61.40,45.75,32.89,28.51,54.82,7999.62,8119.55,54.57,1
58.47,47.26,31.85,26.61,55.76,8067.33,8153.89,55.26,1
57.12,45.44,30.82,26.30,50.95,7472.28,7625.61,51.11,1
58.44,46.35,29.47,28.97,53.99,7839.39,7950.23,53.61,0
59.21,43.98,31.03,28.18,50.11,7389.17,7521.62,50.00,1
61.86,43.96,34.06,27.80,51.96,7671.97,7777.42,51.64,0
59.59,47.18,31.11,28.49,55.54,7997.37,8247.50,55.93,1
60.66,46.96,31.20,29.46,56.91,8214.18,8309.08,56.30,1
62.28,46.46,32.89,29.39,57.13,8224.08,8366.95,56.53,0
60.84,46.01,31.17,29.67,55.36,8028.14,8118.55,54.67,1
57.24,43.63,29.02,28.22,48.14,7111.17,7256.24,48.17,1
60.45,46.13,30.87,29.59,54.76,7969.92,8105.62,54.62,1
62.25,46.94,31.88,30.38,57.02,8110.62,8469.83,57.42,1
60.90,46.81,31.22,29.68,56.31,8142.85,8301.94,56.20,1
59.11,45.65,30.07,29.04,53.27,7733.58,7866.98,52.84,1
63.78,46.40,32.76,31.02,57.35,8331.56,8505.10,57.46,1
61.19,45.08,31.47,29.72,52.90,7750.26,7951.43,53.22,1
64.03,47.90,34.29,29.74,60.02,8616.09,8874.18,60.60,0
59.96,46.88,30.24,29.72,55.79,8078.32,8218.90,55.64,1
58.06,46.98,29.29,28.77,54.11,7853.20,8046.55,54.46,1
59.92,47.33,29.97,29.95,56.49,8154.10,8315.13,56.46,1
60.77,44.33,31.66,29.11,51.80,7607.05,7747.42,51.60,1
58.01,44.77,30.04,27.97,50.55,7434.41,7569.65,50.56,0
57.46,46.38,29.74,27.72,53.17,7721.33,7856.76,52.97,0
62.07,47.50,32.04,30.03,58.00,8359.88,8576.56,58.36,0
60.42,48.56,32.13,28.30,59.06,8471.23,8642.86,59.16,1
58.99,46.15,31.52,27.47,53.35,7772.30,7963.59,53.63,1
60.28,46.67,30.79,29.49,55.13,8002.84,8207.82,55.50,1
61.56,46.05,33.34,28.22,54.85,8006.74,8202.41,55.24,1
59.26,46.71,31.60,27.66,54.29,7882.16,8114.29,54.85,1
59.62,47.30,30.43,29.18,56.48,8147.12,8275.52,56.16,1
62.81,49.76,31.50,31.31,63.11,8922.17,9170.35,63.43,0
61.36,45.98,33.31,28.05,54.50,7948.18,8168.16,54.98,0
58.46,43.55,31.13,27.33,49.26,7286.27,7359.41,48.80,1
62.17,48.08,33.49,28.68,59.30,8507.84,8721.04,59.57,1
59.10,48.05,30.68,28.41,57.37,8229.51,8387.71,57.17,1
59.04,46.67,33.06,25.97,55.08,7979.73,8087.02,54.61,1
63.35,47.17,32.41,30.95,59.05,8519.25,8635.29,58.66,1
60.55,45.61,31.69,28.86,53.02,7767.74,8002.80,53.74,0
62.76,44.13,32.24,30.52,52.16,7695.12,7898.13,52.51,1
58.37,44.98,29.29,29.07,50.68,7422.21,7650.12,51.17,1
63.49,48.37,31.99,31.49,60.39,8655.50,8923.30,61.15,0
60.89,47.55,31.76,29.14,57.29,8261.68,8464.86,57.58,1
67.30,46.40,34.01,33.29,60.24,8719.84,8867.77,59.95,1
65.13,45.53,33.44,31.69,57.28,8332.17,8444.95,56.70,1
59.56,43.68,31.02,28.55,49.81,7369.94,7491.27,49.71,1
63.37,44.77,32.20,31.17,54.70,8006.71,8100.91,54.10,1
64.57,47.49,32.91,31.66,60.13,8625.70,8834.31,60.18,1
58.79,45.23,29.65,29.14,52.54,7647.22,7744.88,51.88,1
63.24,45.85,33.51,29.72,56.72,8257.01,8328.20,56.03,1
61.08,45.70,31.07,30.02,54.07,7898.23,8076.04,54.28,1
59.28,43.40,29.79,29.49,49.36,7305.38,7405.76,49.07,0
58.90,45.01,29.85,29.05,51.66,7579.41,7708.82,51.57,1
59.31,44.33,31.41,27.90,50.40,7436.40,7605.55,50.66,1
56.86,46.51,30.07,26.79,52.54,7630.88,7825.58,52.77,1
58.84,44.60,30.53,28.31,50.63,7426.46,7616.46,50.83,1
59.06,46.39,31.69,27.37,53.93,7849.33,8023.22,54.11,1
59.62,44.48,31.35,28.27,51.01,7506.36,7667.94,51.13,1
58.63,43.79,30.18,28.45,48.89,7217.36,7424.68,49.31,1
57.19,44.60,29.74,27.45,49.52,7279.30,7455.27,49.75,0
61.85,47.37,31.52,30.33,57.86,8361.58,8522.79,57.94,1
62.01,46.32,31.41,30.60,56.14,8139.48,8306.21,56.07,1
62.17,45.51,31.32,30.85,54.71,7967.87,8142.75,54.66,0
59.31,45.18,32.29,27.02,52.27,7652.67,7788.18,52.13,1
61.06,46.17,32.54,28.52,54.99,8002.90,8178.79,55.13,0
63.86,47.78,32.92,30.93,60.12,8613.87,8826.85,60.24,0
63.19,51.13,32.24,30.95,66.93,9374.53,9530.99,66.59,1
62.89,46.79,34.21,28.68,57.17,8279.43,8505.57,57.59,1
62.92,44.56,31.97,30.95,53.09,7806.70,8009.21,53.41,1
60.59,46.01,31.42,29.17,54.33,7895.84,8093.57,54.50,1
62.58,44.24,31.92,30.66,53.07,7798.54,7905.32,52.61,0
62.31,44.65,32.52,29.79,53.27,7824.57,7968.87,53.17,1
62.79,49.37,31.41,31.38,62.18,8827.16,9078.15,62.62,1
60.13,47.67,31.98,28.15,56.54,8173.31,8412.18,57.23,1
63.24,46.60,34.24,28.99,57.37,8319.39,8498.06,57.47,1
60.03,44.99,30.86,29.17,52.45,7687.94,7816.39,52.29,1
57.94,45.85,30.97,26.97,52.29,7630.54,7794.96,52.39,0
60.36,46.45,31.60,28.77,55.64,8075.01,8167.87,55.15,0
61.51,47.65,33.29,28.22,58.24,8388.25,8553.66,58.23,1
58.74,46.81,30.80,27.94,53.81,7836.92,8080.15,54.64,1
59.67,44.97,29.96,29.71,51.35,7548.15,7776.46,52.02,1
56.88,43.81,28.45,28.43,47.98,7083.06,7259.56,48.24,1
60.38,45.29,32.20,28.18,52.99,7746.27,7918.37,53.06,1
57.51,45.43,30.27,27.25,50.92,7457.94,7660.35,51.36,1
63.77,46.38,33.75,30.02,57.20,8317.10,8501.38,57.42,0
59.67,47.04,31.38,28.30,55.65,8062.05,8225.93,55.73,1
59.96,45.35,31.99,27.97,52.09,7635.82,7889.51,52.88,1
58.53,44.61,29.67,28.86,50.61,7441.37,7587.86,50.64,0
61.51,47.65,34.04,27.47,57.68,8312.99,8555.93,58.23,1
58.24,48.42,29.24,28.99,57.02,8195.81,8379.45,57.21,0
63.08,46.70,31.57,31.52,57.61,8336.75,8500.76,57.55,0
57.72,47.08,30.53,27.19,53.72,7810.33,8034.82,54.39,1
53.81,43.86,27.03,26.78,46.07,6800.31,6976.05,46.39,0
60.84,44.76,31.17,29.67,52.34,7671.59,7845.93,52.40,0
61.08,44.99,30.66,30.42,52.68,7703.16,7919.84,52.98,1
61.58,47.17,31.66,29.92,56.83,8230.67,8451.13,57.36,0
60.49,47.40,31.27,29.22,57.17,8237.90,8388.73,57.00,1
57.26,46.67,29.27,27.99,53.40,7757.91,7899.87,53.34,1
57.49,47.55,29.93,27.57,55.42,7984.69,8111.84,55.06,0
60.53,45.92,31.04,29.49,54.43,7928.92,8069.30,54.30,1
58.96,46.63,29.97,28.99,54.99,7960.18,8062.31,54.47,1
61.98,45.54,31.88,30.10,54.92,8020.58,8130.95,54.59,1
63.17,48.58,31.97,31.20,61.26,8746.84,8938.07,61.33,0
57.17,46.35,29.20,27.97,52.56,7647.40,7822.06,52.72,1
62.97,45.04,32.62,30.35,54.46,7979.57,8121.23,54.34,0
62.46,46.58,33.76,28.70,56.36,8175.65,8413.80,56.88,1
65.01,47.62,34.26,30.74,61.13,8777.37,8913.25,60.78,1
62.69,47.58,35.49,27.20,59.00,8486.45,8668.10,58.98,1
59.38,46.46,30.95,28.43,54.59,7916.34,8069.98,54.47,0
58.93,47.55,30.13,28.79,56.14,8089.20,8259.32,56.12,0
58.25,44.55,29.39,28.86,49.99,7331.73,7545.71,50.34,1
58.10,45.28,30.92,27.18,51.30,7499.65,7687.23,51.49,1
58.85,45.28,29.93,28.92,52.56,7665.57,7759.86,52.00,1
57.46,44.88,30.24,27.22,49.81,7315.34,7539.65,50.39,0
62.51,48.92,31.74,30.77,60.48,8646.08,8944.45,61.49,0
60.99,46.63,31.77,29.22,55.60,8066.85,8269.49,55.91,1
61.89,45.04,31.70,30.18,53.69,7849.61,8011.91,53.61,0
57.31,42.49,29.90,27.41,47.08,6966.64,7029.98,46.38,1
59.15,45.31,30.95,28.20,52.36,7653.16,7798.59,52.26,1
59.21,46.63,29.72,29.49,54.14,7863.80,8087.61,54.65,1
67.24,46.85,34.51,32.72,61.51,8865.22,8966.82,60.83,0
59.69,44.83,31.47,28.22,52.02,7625.70,7749.66,51.78,1
61.31,46.83,31.32,30.00,56.60,8206.61,8347.53,56.53,1
60.67,44.06,31.72,28.95,51.25,7553.05,7680.16,51.06,1
63.57,45.36,32.90,30.67,56.35,8200.66,8250.93,55.33,0
60.52,47.10,30.91,29.60,56.20,8121.07,8325.75,56.46,0
61.03,47.17,31.04,29.99,57.45,8289.71,8395.09,56.97,1
62.49,48.12,31.24,31.24,59.50,8533.51,8760.29,59.89,1
59.16,44.79,31.99,27.17,51.33,7548.72,7690.21,51.36,1
62.44,44.08,31.47,30.97,52.93,7782.42,7856.86,52.23,1
59.56,44.74,30.96,28.60,51.58,7535.76,7716.53,51.54,1
57.07,43.18,29.29,27.77,47.36,7009.47,7147.73,47.34,0
60.70,47.57,31.35,29.36,57.61,8301.02,8448.23,57.47,0
62.47,47.41,33.18,29.29,58.29,8406.38,8599.08,58.48,1
58.26,43.40,29.27,28.99,48.45,7167.67,7307.51,48.43,0
58.44,44.60,29.99,28.45,50.71,7443.52,7577.18,50.57,1
61.79,44.58,31.88,29.92,52.56,7712.72,7902.27,52.71,0
60.73,46.57,31.88,28.86,54.55,7946.70,8231.79,55.63,1
61.77,46.85,32.63,29.14,56.26,8156.32,8401.40,56.90,1
61.98,46.32,33.40,28.58,55.65,8098.15,8305.63,56.04,0
60.24,47.46,31.03,29.21,55.69,8020.82,8376.88,56.93,0
59.21,44.35,30.22,28.99,50.81,7472.49,7599.64,50.64,1
60.15,46.81,30.20,29.95,56.09,8114.19,8224.47,55.66,1
61.51,47.85,31.38,30.13,58.94,8441.11,8595.38,58.61,1
60.76,47.40,31.54,29.22,56.45,8157.59,8417.39,57.20,1
60.10,46.81,30.22,29.88,56.36,8162.93,8218.04,55.62,0
54.84,42.09,28.85,25.99,44.56,6626.71,6719.41,44.31,1
60.34,45.26,30.92,29.42,53.40,7785.46,7904.57,52.97,1
58.76,45.63,31.29,27.47,52.37,7647.78,7828.10,52.55,1
59.78,46.40,33.81,25.97,54.04,7868.01,8104.70,54.64,1
62.18,47.90,32.64,29.54,58.76,8434.45,8679.44,59.22,0
57.01,45.68,28.74,28.27,51.60,7534.07,7662.32,51.44,1
56.69,43.85,29.24,27.45,48.06,7090.83,7250.82,48.20,1
59.44,44.58,31.22,28.22,51.56,7570.32,7671.39,51.18,1
57.69,45.85,29.99,27.70,52.66,7671.61,7768.42,52.22,1
60.16,46.92,30.87,29.29,55.45,8034.03,8248.24,55.86,1
61.17,45.83,31.95,29.22,54.61,7948.88,8114.05,54.57,0
63.03,45.90,32.27,30.77,56.29,8199.06,8316.48,55.98,1
61.04,46.22,31.90,29.14,55.24,7992.48,8186.09,55.20,1
62.89,46.79,32.45,30.43,57.33,8286.83,8502.31,57.59,0
63.03,46.15,32.79,30.24,56.69,8238.97,8372.78,56.46,1
62.19,45.72,32.51,29.67,54.61,7969.77,8191.30,55.06,0
61.40,45.68,31.24,30.17,54.35,7927.03,8103.29,54.45,1
64.34,48.82,32.20,32.14,62.99,8961.31,9118.27,62.72,1
60.13,42.88,30.95,29.18,48.23,7186.36,7375.30,48.69,1
61.42,45.83,31.72,29.70,55.41,8050.79,8138.72,54.75,1
58.90,44.56,30.20,28.70,51.44,7546.26,7613.11,50.79,1
60.45,45.88,31.85,28.60,53.81,7854.50,8052.90,54.17,1
59.54,46.58,31.56,27.97,55.11,8004.73,8112.92,54.80,1
58.80,46.69,29.40,29.40,54.41,7880.18,8059.95,54.47,1
58.26,45.92,29.27,28.99,52.31,7636.60,7840.16,52.73,1
58.92,44.08,29.95,28.97,50.66,7455.64,7513.46,49.99,1
59.06,46.00,30.15,28.90,53.38,7748.39,7935.48,53.41,0
61.27,45.80,31.24,30.04,54.83,7999.13,8115.87,54.58,1
58.74,47.90,31.02,27.72,56.76,8180.18,8318.17,56.62,1
60.31,47.25,30.17,30.14,56.10,8081.67,8336.95,56.59,0
59.42,45.08,30.97,28.45,52.03,7614.16,7775.90,52.04,0
58.37,46.61,29.48,28.89,53.84,7832.33,7999.27,54.03,1
60.31,45.18,30.29,30.02,53.14,7770.29,7883.81,52.80,1
58.90,45.51,30.32,28.58,52.56,7683.61,7815.51,52.44,1
59.81,48.22,32.54,27.27,58.49,8355.81,8504.99,58.05,1
59.92,44.58,30.70,29.22,51.65,7595.61,7717.72,51.49,0
59.88,45.79,30.95,28.93,53.87,7833.50,7975.23,53.62,1
62.86,45.43,32.57,30.29,54.10,7931.38,8194.00,54.97,0
62.38,44.85,31.32,31.07,53.50,7872.06,8019.36,53.59,0
59.58,46.38,31.32,28.26,55.08,8001.71,8072.09,54.46,0
63.44,46.51,35.12,28.33,57.37,8306.20,8499.97,57.43,0
61.42,46.08,32.22,29.20,55.41,8048.77,8194.39,55.21,1
63.54,43.80,32.37,31.16,52.04,7692.13,7902.62,52.41,0
65.18,44.54,35.48,29.70,54.80,8063.22,8231.78,54.84,0
65.78,44.30,33.40,32.37,55.09,8118.96,8233.21,54.76,1
58.71,45.88,29.99,28.72,52.87,7708.15,7875.15,52.96,0
60.41,47.49,30.21,30.21,57.05,8221.96,8401.19,57.12,1
60.52,45.84,30.68,29.83,53.75,7844.32,8049.26,54.14,1
58.87,45.58,30.47,28.40,52.34,7663.66,7826.84,52.54,0
58.35,43.91,30.21,28.15,49.16,7266.70,7421.71,49.33,1
58.36,43.77,30.95,27.41,49.06,7238.42,7396.18,49.11,1
60.16,47.99,30.45,29.71,57.48,8271.18,8485.56,57.87,0
58.54,46.48,29.65,28.89,53.70,7769.01,7988.85,53.92,1
58.84,44.21,29.54,29.29,50.80,7474.01,7531.71,50.15,0
60.27,44.08,30.13,30.13,51.42,7559.60,7644.70,50.85,0
60.01,45.15,31.02,28.99,52.65,7713.56,7848.87,52.55,1
60.21,47.13,33.74,26.47,56.45,8165.14,8306.82,56.29,0
57.55,45.24,31.31,26.24,51.25,7504.38,7627.40,51.07,1
59.92,47.33,31.45,28.47,57.00,8219.69,8316.51,56.46,0
58.02,46.22,29.63,28.39,52.74,7638.04,7879.69,53.09,1
58.33,44.76,31.44,26.90,50.84,7430.24,7601.48,50.76,1
59.10,45.02,31.17,27.93,51.30,7508.89,7732.55,51.73,1
61.19,44.83,30.72,30.47,52.91,7756.28,7896.70,52.77,0
63.76,48.15,34.01,29.74,60.60,8690.56,8902.37,60.90,1
59.63,47.56,29.95,29.68,56.52,8151.46,8336.20,56.67,1
61.40,46.62,31.81,29.59,56.77,8202.59,8311.22,56.20,0
63.28,45.90,33.76,29.52,56.15,8186.83,8343.82,56.15,1
60.69,47.10,30.49,30.20,56.83,8196.04,8344.24,56.59,1
60.69,45.85,30.72,29.97,54.77,7969.27,8069.22,54.28,1
58.51,45.40,29.49,29.02,51.90,7582.83,7753.00,51.99,0
62.40,46.92,31.45,30.95,57.49,8330.96,8479.63,57.48,0
61.30,44.98,30.89,30.40,53.14,7753.47,7939.86,53.11,1
64.56,45.47,34.17,30.39,56.52,8206.68,8376.35,56.21,1
61.60,45.53,31.92,29.68,54.35,7919.14,8089.93,54.31,0
61.85,45.60,33.79,28.07,54.32,7925.58,8134.08,54.61,0
62.31,46.92,32.04,30.27,56.83,8229.15,8471.16,57.42,1
59.23,45.17,31.48,27.76,52.13,7636.28,7777.25,52.07,0
61.42,46.08,31.20,30.22,55.43,8049.05,8193.46,55.21,1
59.79,45.23,31.16,28.64,52.50,7653.68,7845.26,52.55,1
58.81,45.18,29.77,29.05,51.47,7548.39,7735.18,51.80,1
61.56,44.23,32.42,29.14,52.69,7721.55,7803.85,51.93,1
62.56,47.95,31.54,31.02,60.19,8620.13,8727.68,59.59,1
59.74,45.61,30.99,28.75,53.34,7805.32,7921.52,53.19,1
56.16,44.55,28.83,27.33,48.92,7196.13,7342.29,48.99,1
59.06,44.48,30.91,28.15,50.63,7424.33,7611.64,50.75,1
58.67,44.58,29.72,28.95,50.36,7402.64,7594.68,50.68,0
58.56,45.45,29.77,28.80,52.44,7660.01,7769.51,52.11,1
59.34,46.98,31.54,27.80,55.35,8024.63,8179.12,55.38,1
61.44,48.10,31.49,29.95,59.29,8502.59,8645.92,59.05,1
59.31,44.74,29.93,29.39,51.32,7496.26,7691.53,51.37,1
56.50,43.09,28.64,27.86,47.13,6986.71,7075.51,46.85,1
61.56,45.23,31.16,30.40,54.11,7889.29,8020.67,53.74,1
59.37,45.48,31.07,28.30,52.61,7691.87,7856.52,52.71,0
60.80,46.89,32.44,28.36,56.34,8144.12,8309.34,56.26,1
60.83,47.17,30.91,29.92,56.92,8227.83,8373.70,56.82,0
58.71,44.23,30.00,28.72,50.13,7348.61,7524.92,50.11,1
58.08,44.26,29.92,28.16,49.50,7277.00,7469.11,49.75,1
59.07,44.24,30.40,28.66,50.08,7355.95,7562.18,50.36,0
57.29,44.37,29.92,27.37,48.83,7202.89,7415.00,49.42,1
58.40,47.33,29.22,29.18,54.75,7919.95,8158.35,55.34,1
63.71,45.58,33.24,30.47,55.98,8160.77,8315.25,55.84,0
63.92,46.56,33.47,30.45,57.68,8360.89,8557.48,57.88,1
66.58,44.15,37.58,28.99,54.78,8099.85,8286.82,55.00,1
60.90,45.56,31.20,29.70,53.65,7835.32,8027.03,53.90,0
59.92,45.58,32.47,27.45,54.04,7874.23,7935.91,53.26,1
61.53,45.65,32.04,29.49,53.74,7864.81,8110.24,54.49,1
58.69,45.35,29.74,28.95,52.22,7642.05,7761.02,52.03,1
59.51,45.90,30.24,29.27,53.10,7743.01,7960.40,53.55,1
60.13,44.79,30.20,29.93,52.15,7654.42,7783.54,52.00,1
60.46,44.35,30.49,29.97,51.68,7592.11,7721.73,51.44,1
60.60,45.02,30.42,30.18,52.63,7701.30,7880.05,52.73,0
57.47,45.33,28.89,28.58,51.61,7523.12,7633.60,51.16,1
60.86,49.00,30.82,30.04,60.11,8587.52,8786.45,60.35,0
59.58,46.26,31.19,28.40,53.86,7831.68,8047.17,54.25,0
59.15,44.81,29.72,29.43,51.69,7567.80,7690.81,51.39,0
60.67,46.29,32.13,28.55,55.17,8026.49,8164.26,55.07,1
63.49,45.85,32.76,30.72,56.27,8188.87,8352.45,56.21,0
59.03,45.86,29.60,29.42,52.71,7682.46,7902.50,53.14,1
59.67,47.66,33.18,26.49,56.45,8150.08,8366.52,56.87,1
57.58,43.51,31.44,26.14,47.85,7069.25,7267.22,48.18,1
61.53,46.67,32.04,29.49,57.05,8250.29,8336.29,56.39,0
58.06,44.95,30.02,28.05,50.24,7381.70,7614.53,50.92,1
61.48,45.79,32.41,29.07,54.60,7967.31,8136.60,54.71,1
57.99,47.15,29.77,28.22,54.37,7884.24,8076.16,54.71,0
61.69,46.38,32.10,29.59,55.70,8095.33,8286.26,55.94,1
63.77,46.20,34.39,29.38,57.58,8268.24,8462.64,57.08,0
61.78,44.65,31.27,30.52,52.19,7686.07,7915.99,52.83,1
64.80,47.17,34.54,30.27,59.29,8562.06,8788.78,59.72,1
70.95,50.77,35.84,35.12,72.77,10151.21,10314.40,72.40,0
61.71,48.87,32.24,29.47,61.12,8718.56,8849.78,60.77,1
60.34,45.45,31.04,29.29,53.37,7807.81,7946.72,53.31,0
59.11,44.52,30.68,28.43,50.58,7435.69,7626.64,50.87,1
62.96,43.33,33.74,29.22,50.81,7540.46,7746.61,51.21,0
61.57,44.74,32.17,29.40,52.78,7722.08,7916.36,52.86,1
61.72,46.26,31.77,29.95,55.44,8033.69,8263.86,55.75,0
62.01,45.76,32.27,29.75,55.30,8023.49,8182.43,55.01,1
59.46,45.97,32.14,27.32,54.02,7870.21,7974.65,53.65,1
60.03,45.60,32.69,27.33,52.73,7713.22,7950.48,53.36,1
61.48,46.47,33.38,28.11,55.69,8091.53,8288.27,55.97,1
58.38,44.54,33.22,25.16,50.14,7370.38,7566.37,50.42,1
59.96,46.13,32.52,27.45,54.51,7931.04,8058.39,54.27,1
59.99,45.82,33.19,26.80,53.97,7849.88,7997.10,53.74,1
61.69,46.60,32.47,29.22,56.10,8135.93,8337.48,56.37,1
54.64,45.54,30.02,24.62,49.09,7204.34,7403.67,49.60,0
59.71,45.19,34.17,25.55,52.59,7703.18,7836.18,52.42,1
58.65,47.06,31.20,27.45,54.72,7925.36,8127.26,55.04,1
63.11,47.23,34.31,28.80,58.65,8446.48,8625.87,58.59,1
57.35,46.92,31.32,26.04,53.25,7731.32,7965.01,53.84,1
58.00,46.89,32.41,25.59,53.99,7830.23,8026.66,54.25,0
57.81,44.31,30.33,27.48,50.43,7423.53,7454.81,49.67,1
62.10,45.26,34.96,27.15,53.43,7821.81,8088.26,54.15,0
60.82,44.32,32.99,27.82,51.63,7606.11,7752.13,51.61,1
60.01,45.20,34.15,25.86,52.66,7631.51,7867.56,52.64,1
62.30,47.57,33.05,29.25,58.47,8443.05,8617.85,58.67,1
58.00,48.38,30.38,27.61,56.49,8114.48,8345.74,56.94,1
61.63,45.98,31.85,29.78,55.32,8042.04,8192.00,55.16,1
59.06,46.20,33.06,26.00,53.40,7779.45,7986.94,53.78,1
63.24,46.13,34.26,28.97,56.77,8255.31,8390.74,56.55,1
64.21,45.58,34.99,29.22,55.94,8170.55,8368.75,56.19,1
58.51,47.30,33.24,25.27,55.34,8003.80,8172.01,55.37,1
60.37,47.30,32.69,27.68,57.12,8229.91,8356.44,56.71,1
59.96,45.43,33.67,26.29,52.77,7710.70,7911.38,53.02,0
61.59,45.01,33.43,28.16,52.84,7738.80,7977.98,53.35,1
55.51,44.93,28.52,27.00,49.11,7202.05,7358.28,49.19,0
62.69,46.83,32.22,30.47,57.29,8290.25,8490.57,57.52,1
59.51,45.65,30.74,28.77,53.09,7753.02,7906.88,53.11,1
59.59,46.75,30.19,29.40,54.89,7948.43,8153.51,55.15,1
63.65,48.29,32.04,31.60,60.50,8661.48,8921.36,61.10,1
61.09,44.94,30.82,30.27,52.57,7704.31,7910.69,52.90,0
61.51,46.07,31.38,30.13,54.51,7936.48,8200.50,55.25,1
59.26,46.67,30.27,28.99,54.45,7905.91,8103.13,54.77,0
